scenario,polarity-tense,2.5%,25%,50%,75%,97.5%,mean,sd
liquorstoreowner:tell,negative-past,-1.2990080290353199,-0.88904660824962,-0.6780024861249501,-0.4681603386053197,-0.055711603639780005,-0.6779214385972189,0.31527346068972906
liquorstoreowner:tell,negative-future,-1.0713983271841596,-0.6598061156578003,-0.4473297935404996,-0.2397244257338802,0.16203058041280993,-0.4500862402355206,0.3136807346797362
literaryagent:mislead,positive-past,-0.128826459291814,0.11704306437807199,0.244379087669564,0.373239659677588,0.6213450775607221,0.24529999790291726,0.19169324356731754
literaryagent:mislead,positive-future,-0.33634999035217006,-0.10046903936506796,0.007179775673929967,0.11359304327618036,0.342719293649475,0.006002003596818886,0.1690028941591114
literaryagent:mislead,negative-past,-0.09925791158818398,0.288073761343608,0.49182105051259195,0.6943263674702591,1.1000276045727042,0.492407501017349,0.3040600717358701
literaryagent:mislead,negative-future,0.3301676377665041,0.6538527684566949,0.8351347737647029,1.0277206718886411,1.403469040544713,0.8443981383277012,0.2742365070531494
littlegirl:fear,positive-past,0.14272707553447,0.38128529298281105,0.505061310527005,0.63328407425711,0.878873757790128,0.5072032953635164,0.18739031787313487
littlegirl:fear,positive-future,-0.2979341065558051,-0.099179682494972,0.0009523525143190215,0.10927291438549239,0.3625626402832491,0.009059658171507683,0.16476808079984595
littlegirl:fear,negative-past,0.09671405175616296,0.4656275982554199,0.6615250433759139,0.854706599807264,1.2380762742124958,0.6627112866240031,0.2898399424866162
littlegirl:fear,negative-future,0.22526437148192702,0.574495393353501,0.7600902540843051,0.9458103253109569,1.310083172455871,0.7609769300732169,0.2765141570436125
mechanic:notify,positive-past,-0.158116936352369,0.0848877001049615,0.2098475919757,0.336868621029601,0.579249705485697,0.21056805420465086,0.18775975903639125
mechanic:notify,positive-future,-0.23267584131119107,-0.04279244365672896,0.046866132048805076,0.14671029735293398,0.37202148691831927,0.05458933784012562,0.1512476732289593
mechanic:notify,negative-past,-0.6029207568902689,-0.234084603444575,-0.03780050948500302,0.160535146159155,0.5522264032816638,-0.03652417505503551,0.2943938682966676
mechanic:notify,negative-future,-0.4859258958129241,-0.10873472184632799,0.08487732244720098,0.276755315322504,0.658648383516957,0.08516870329143546,0.28917807035668003
model:complain,positive-past,-0.0024180888762773897,0.24634558953145103,0.38099658871748404,0.513897759851731,0.7711298658192,0.38109562444162004,0.19751122982257116
model:complain,positive-future,-0.27172339062097894,-0.062200590543070144,0.03001124006058309,0.12785428431566404,0.3385714634913902,0.0324365334562682,0.1525328208496883
model:complain,negative-past,-0.766275133983896,-0.378835523830973,-0.18625150891447195,0.015268694324289012,0.4012393595465731,-0.18227398364870517,0.29608445643606973
model:complain,negative-future,-0.593457478173599,-0.23037099977455489,-0.045433634497152986,0.1376273048907358,0.5059095419036089,-0.04560437633409423,0.2777534044127884
moderator:congratulate,positive-past,-0.0352771499908592,0.206276823008177,0.333434469375158,0.464500468597071,0.709144118725778,0.33493764439354057,0.1905890095544118
moderator:congratulate,positive-future,-0.295759336404539,-0.08025621531072413,0.0203847370995968,0.12152271111499702,0.34596471714260396,0.021181827404711213,0.15963140751559893
moderator:congratulate,negative-past,-0.9369222301857179,-0.561953038889643,-0.36378238738763213,-0.16666284312978802,0.21150281552786798,-0.3645223860494954,0.29294799331673677
moderator:congratulate,negative-future,-0.9498549169895302,-0.5844775421512198,-0.39911240259413394,-0.21626040207200403,0.129622454905012,-0.4028031232361971,0.2755506397505942
mother:lie,positive-past,-0.6205548578492479,-0.378375023934516,-0.25561762585951897,-0.134247250920968,0.09293538390643699,-0.2576123879489031,0.18215394608092575
mother:lie,positive-future,-0.5048612325515691,-0.24853890070101597,-0.13230952342621297,-0.0304272644307183,0.1530874629906318,-0.14505668029260432,0.1672562109611212
mother:lie,negative-past,-0.5791410079182211,-0.19671874141801768,0.0015474211360450019,0.20641970549492397,0.6001262136892281,0.005094882099115436,0.30024676282780965
mother:lie,negative-future,-1.037727741454304,-0.6377064461771551,-0.433471250214391,-0.234366853979123,0.1541517145772821,-0.43702721569259895,0.3024334031359329
mother:remember,positive-past,-0.00788686290828146,0.23594468119415102,0.3646345796253321,0.49488650682326896,0.739880174840869,0.3650253400252068,0.19068760792966832
mother:remember,positive-future,-0.31684623818966096,-0.09459647843927899,0.00911122212545079,0.1134329042240872,0.3422284907845159,0.009922472567513265,0.16471391904037308
mother:remember,negative-past,-1.0569225745503468,-0.664837295472128,-0.4638740988565879,-0.2623594105058179,0.127899842174599,-0.4646037038819576,0.302329068999293
mother:remember,negative-future,-1.1210241948782032,-0.760058474675878,-0.577203252586797,-0.398301118977456,-0.062369308942116064,-0.5811781801587255,0.26965079565500144
musician:hope,positive-past,-0.8799237044157919,-0.638445442463891,-0.516128025661348,-0.39218785810614704,-0.16232951977424698,-0.5159448417188736,0.182591592813547
musician:hope,positive-future,-0.46659102586591145,-0.22889006767050496,-0.11864772154136088,-0.017427221037775997,0.18405872648628507,-0.12550909366184468,0.16349314609469048
musician:hope,negative-past,-0.4217457654993479,-0.035086267524893966,0.161045451773143,0.369753758176668,0.778393757607636,0.16693314208505794,0.30351555077962483
musician:hope,negative-future,-0.9589647126185219,-0.572470238460921,-0.37718970060369134,-0.182981986662134,0.17639015186178597,-0.3802234353587078,0.28917631919651193
nanny:dissuade,positive-past,0.26200816707651703,0.495140265506629,0.617362706148172,0.74196774405894,0.9839211472068009,0.6189006723674285,0.1835400840827174
nanny:dissuade,positive-future,-0.2618720812072798,-0.05743052079528699,0.04042714976074002,0.14853711783413392,0.40607462841312814,0.049456253616886194,0.16577254559417687
nanny:dissuade,negative-past,-0.418335217918461,-0.04212394884612203,0.15325951068648297,0.354830034724727,0.7493900134911669,0.15709362749222092,0.2966173620213715
nanny:dissuade,negative-future,-0.34730988319533695,0.03390212119975,0.22792721159104395,0.42350142296075977,0.8004988018530381,0.22778775597266282,0.2920659065654946
newsanchor:notify,positive-past,-0.479016866035951,-0.259279804905955,-0.141337912948758,-0.0217492558081117,0.209528193013952,-0.14001676125490722,0.17556434823416628
newsanchor:notify,positive-future,-0.21842188825054185,-0.012336556291611012,0.08159726581967602,0.18547800580609666,0.41744758426742296,0.08761760533723031,0.1578123134414845
newsanchor:notify,negative-past,-1.0670001733676258,-0.6749796884870546,-0.4727554319931392,-0.2723931164632377,0.11755589385404193,-0.47466519254267603,0.29961607884873964
newsanchor:notify,negative-future,-0.832838100920835,-0.45792973167252,-0.26853650820040775,-0.07760594583350393,0.30967922643189805,-0.2680835078662711,0.2877785986254151
nurse:know,positive-past,-0.7397339768250201,-0.513221433473723,-0.39222428136447496,-0.273714997550718,-0.0504947325117932,-0.3938224628423781,0.17712809826864145
nurse:know,positive-future,-0.39692107446720715,-0.16006608321844798,-0.05699192826956495,0.03776851800425002,0.24264172849850296,-0.06341647931152854,0.15850529783712725
nurse:know,negative-past,-0.5675034202388589,-0.187060600087463,0.012004357890645995,0.209875680854059,0.576892570445106,0.010085342751207779,0.29399402678656544
nurse:know,negative-future,-0.750763724376232,-0.3778723863297896,-0.19085556252404695,-0.0031774595852704993,0.35327796959254487,-0.1926366189475352,0.2794190090171039
painter:think,positive-past,-0.22280254188218,0.0189306906213629,0.144072993189436,0.27177671047304397,0.522791224765305,0.1455646895499836,0.1897187489346232
painter:think,positive-future,-0.2901852349412958,-0.08016454231499504,0.012237149165842953,0.10543174429312202,0.32416882469712505,0.013712278804810893,0.15211748734109434
painter:think,negative-past,-0.608720623007834,-0.22694259425951296,-0.03194328824450199,0.159388566083706,0.5149485891301799,-0.03576082634610406,0.28733557696594764
painter:think,negative-future,-0.531744962133529,-0.163030143378462,0.025898929805365803,0.2087402980308744,0.551097776001569,0.020737456165630882,0.2775828572737132
paramedic:hate,positive-past,-0.310014268651683,-0.0741039861325453,0.0493150418677516,0.17023101457588002,0.412337298946543,0.049457317119906766,0.18358591306626063
paramedic:hate,positive-future,-0.34745565999135763,-0.14152230602012203,-0.04521021277348,0.04970994482451671,0.268296155263663,-0.04525298199049711,0.15268185472103127
paramedic:hate,negative-past,-0.16406286304340972,0.19211245476743305,0.38081761251132207,0.5756169183574471,0.955832953979265,0.3864764015979415,0.28538884214067445
paramedic:hate,negative-future,-0.35653413780319215,0.0006648058981500401,0.1904929758736113,0.3799589286428491,0.746636663651694,0.19210174689185475,0.28169288360399325
pharmacist:notify,positive-past,-0.0811877024189951,0.165946513659684,0.297397796107736,0.42679275010532103,0.680132551753277,0.2972794483616675,0.19288250898240464
pharmacist:notify,positive-future,-0.16318300894313786,0.022240162661598298,0.11856725937538004,0.22746979954889807,0.483210647658065,0.13040182030708364,0.16197827086285732
pharmacist:notify,negative-past,-1.0972502385514342,-0.7171219202449172,-0.5192202639500989,-0.32330684609692195,0.06040721786293196,-0.5201311484574103,0.2939634793777798
pharmacist:notify,negative-future,-1.0238267251932598,-0.639176349708658,-0.44337119298155664,-0.2536973718599252,0.11468111833713078,-0.4467674775083483,0.2904174004490744
pilot:mislead,positive-past,1.16805299167796,1.3853389790127302,1.5025211007134398,1.61846666983484,1.85451942797957,1.5039645489009155,0.1737982563761922
pilot:mislead,positive-future,-0.29261756176841036,-0.07288022101592984,0.04019640818378001,0.16183696294118022,0.4349398035558001,0.048477748040986236,0.18233892189276527
pilot:mislead,negative-past,-0.04391731913295005,0.3097539762688377,0.5022218634610172,0.6985223082413299,1.082420151083753,0.506592595134255,0.2894713258091777
pilot:mislead,negative-future,0.20846325292117984,0.5691437777013989,0.7620031401709306,0.9579759233862969,1.340629040257311,0.7654035058881968,0.28959472877384435
politician:wish,positive-past,-0.7893097484129229,-0.5449837423745689,-0.41811773975656397,-0.28840635018781396,-0.0463677956000901,-0.4173274624820608,0.18907320087440943
politician:wish,positive-future,-0.20101834163304394,-0.005578516849019,0.089497742031727,0.19484670311333696,0.43527344599997403,0.09776377335298002,0.15923205437990853
politician:wish,negative-past,-0.7883055034067941,-0.402842132496079,-0.2006169074183021,0.0012171397097689995,0.38363081046065806,-0.2023432215710928,0.29973345266693563
politician:wish,negative-future,-0.6163113937411487,-0.24235299357451207,-0.04272801774437496,0.1552230162248769,0.548412658310464,-0.041756904586839456,0.29654819379804487
priest:love,positive-past,0.17395766464240198,0.41768965624569804,0.542989174944683,0.672520172039877,0.9221552206813741,0.5451828872599864,0.1907076466572816
priest:love,positive-future,-0.20471072013362202,0.017252335857969037,0.12196079822571898,0.23132081528153497,0.474498382190247,0.12579922737525442,0.16930582934245397
priest:love,negative-past,-1.356013937040769,-0.9643326407492789,-0.761469881279886,-0.560232525004865,-0.1745439701637138,-0.7628578289355059,0.30111510196406116
priest:love,negative-future,-0.928071374529083,-0.557183686738975,-0.3661509515892778,-0.179031667025212,0.18692547671574705,-0.36786808104476487,0.2839007988951653
professor:think,positive-past,-0.453468692449374,-0.21284043021481,-0.0902503633747032,0.0359685216322866,0.27323980189756,-0.08910295671851512,0.18450007980990507
professor:think,positive-future,-0.190750853211708,-0.010602100918019407,0.07784517937425671,0.1820584529612693,0.41360912124147603,0.08880731748569912,0.15221845699894282
professor:think,negative-past,-0.67258944723499,-0.279218903697965,-0.086983122893556,0.09987529275913412,0.4538391072011709,-0.09241688847314913,0.2843902686222274
professor:think,negative-future,-0.5173884587881393,-0.1531032405113555,0.03443268051022097,0.22200799282519498,0.5775203399627109,0.033756720824215006,0.27884263619102195
programmer:doubt,positive-past,0.35519495666667794,0.585655878194827,0.702556040331209,0.821336122304693,1.05289850614486,0.7028011750323109,0.177573599849102
programmer:doubt,positive-future,-0.35363702848936585,-0.13164453254185304,-0.02830046390977592,0.07535545588857295,0.298363296033289,-0.028531247152862507,0.16320771972438033
programmer:doubt,negative-past,0.059653983655112985,0.41043908404831403,0.598150523239272,0.7952758482161755,1.1845937815433318,0.6044915870400193,0.28637632343980784
programmer:doubt,negative-future,0.3184285759110409,0.651941119330727,0.8291377164072693,1.01237080772419,1.375022550501604,0.8348466522287978,0.2686715802658982
publisher:doubt,positive-past,-0.308427980883815,-0.0718826246755712,0.0542369062810453,0.17765206291089397,0.40838969411406895,0.05304281746419707,0.1836733513018289
publisher:doubt,positive-future,-0.4276563556901451,-0.192571971503949,-0.0900307873396067,0.0036895482020899983,0.20196379344386556,-0.09693434502740841,0.15696581004000362
publisher:doubt,negative-past,-0.10026151277060426,0.24715397249088816,0.43397428947339445,0.6248194969739886,1.005942316484063,0.4394885478541912,0.281469062418704
publisher:doubt,negative-future,-0.2613246038939462,0.09333299672318612,0.27860462342016606,0.46813838932752594,0.8468930757603887,0.28206722178969557,0.28070008565271415
reporter:dissuade,positive-past,-0.20923773885079802,0.0317329065130936,0.158645050403489,0.282799901977865,0.530246885185173,0.15815763862786003,0.18825242332742456
reporter:dissuade,positive-future,-0.20789261284474292,-0.02324890959749093,0.06681084638422591,0.17112322921537296,0.4162433751635775,0.07804414839664199,0.1560248152853549
reporter:dissuade,negative-past,-0.5516820474650411,-0.1834206649807536,0.011521233476815967,0.2101266371728277,0.5778177249574001,0.013245592239199184,0.2885379810878403
reporter:dissuade,negative-future,-0.392113567446311,-0.04020438106811901,0.1494590061522022,0.33634928221501437,0.712114677132901,0.15058965836680774,0.2797041521702225
runner:doubt,positive-past,-1.44884010028158,-1.20857339928822,-1.08406188292483,-0.960401472200146,-0.7324898771645859,-1.085612776110124,0.1833212605210637
runner:doubt,positive-future,-0.2847521126926972,-0.07470004058225,0.030190644072489947,0.13545740668649997,0.37364954076159984,0.033311550113573465,0.1650884487562572
runner:doubt,negative-past,-0.6814354477884251,-0.312263769945499,-0.11838507576482016,0.07685087961050396,0.4631379248748223,-0.11721141258731624,0.29146195547625736
runner:doubt,negative-future,-0.8349255480915012,-0.488276375478397,-0.3041513927252171,-0.11186796136379007,0.26628929126588985,-0.2977267209341278,0.2796507663220958
sailor:complain,positive-past,-0.7771189375343961,-0.547939345664347,-0.42917639926513396,-0.30898373817587604,-0.0813209136313856,-0.42846082464919033,0.1778268264341027
sailor:complain,positive-future,-0.28471407678285765,-0.06772994425761503,0.03349066188125405,0.13658001488978921,0.35163370869901,0.03389011662710356,0.15922915254156592
sailor:complain,negative-past,-1.198186521242054,-0.816320511556566,-0.6181043565055666,-0.41906814602548303,-0.03695209537911204,-0.6174708716287575,0.29611141490924053
sailor:complain,negative-future,-1.3576410774953152,-0.9696030892842149,-0.7765391263681307,-0.589266012239477,-0.2275456202256504,-0.7813699275040785,0.2869682810952624
salesman:wish,positive-past,-0.33794009188464397,-0.10748458754750301,0.0144002936217217,0.135307132151552,0.360265885971335,0.013311377098795225,0.17906039200516508
salesman:wish,positive-future,-0.39952022957867106,-0.1692944257845815,-0.0687455646514096,0.02764885844249021,0.23480949810841792,-0.07294545256341407,0.15774454589549666
salesman:wish,negative-past,-0.05932193003313699,0.30665176672780803,0.5005536543420469,0.693166864011522,1.086748047409772,0.5032288091348301,0.2921287077336425
salesman:wish,negative-future,-0.097306188650194,0.25427494036165516,0.4407086514764845,0.6306267339580949,1.0162513587339759,0.44416590461705685,0.2828104763766473
scholar:dissuade,positive-past,-0.861447890072922,-0.615197350066447,-0.488212993029894,-0.36039055577398904,-0.120519398059943,-0.4887457504335566,0.18960208264145514
scholar:dissuade,positive-future,-0.3929995497194196,-0.156045943808717,-0.05095113478372798,0.04515771455751194,0.24205742181136108,-0.058381473595293866,0.16013687267219415
scholar:dissuade,negative-past,-0.8237590198020719,-0.44738594982375113,-0.2501059619401631,-0.05026318486944503,0.33654916760466397,-0.24871568917976372,0.29480712584904845
scholar:dissuade,negative-future,-1.100024256456752,-0.7238723337464793,-0.5285121407987491,-0.3345270122520861,0.028321812698027082,-0.5306974116672843,0.2875127506328882
scientist:disprove,positive-past,-0.55894180856333,-0.3117803177644,-0.185148186484971,-0.0577845011301978,0.184184800559874,-0.18499072449630902,0.189037972361712
scientist:disprove,positive-future,-0.478842693958241,-0.22348763507272523,-0.11007225076587202,-0.017158802376984986,0.15837860789328007,-0.12633975942864092,0.16086158783441978
scientist:disprove,negative-past,-0.444324314286225,-0.07273247441276098,0.12125731617181101,0.3138389874613719,0.7002785587590349,0.12296482072725583,0.28929815981168105
scientist:disprove,negative-future,-0.5551633388281181,-0.20640962838862004,-0.01843414641090302,0.16762396205608304,0.530055954384825,-0.018213414081874244,0.27829913769688736
secretary:fear,positive-past,-1.00748554025499,-0.773062129355775,-0.653203919682974,-0.534359615883399,-0.30120886642684996,-0.6539591508948503,0.17971400885714733
secretary:fear,positive-future,-0.0798140274444391,0.18665684569249807,0.3319787993867759,0.48301064026381413,0.7932032817198063,0.3382398976258307,0.222538238321125
secretary:fear,negative-past,-2.678661688338053,-2.265558650338334,-2.05110714322253,-1.843459182141428,-1.457465246130747,-2.0569320026962834,0.31226395948091573
secretary:fear,negative-future,-2.075690308942498,-1.681974749532155,-1.472645470843852,-1.265597240900568,-0.873783686796983,-1.4738239010291396,0.30696916504992805
shopkeeper:doubt,positive-past,-1.0288358627618,-0.7727826091138109,-0.6443732419043311,-0.512977384643169,-0.269817430870393,-0.6448529764955606,0.1925111885061407
shopkeeper:doubt,positive-future,-0.23259178937604197,-0.03180898898324197,0.06487152722468004,0.17398076113040595,0.4270264726842199,0.07431014674468338,0.16514980958285924
shopkeeper:doubt,negative-past,-0.6380686666201669,-0.267304132721772,-0.07365965385748297,0.1248170772040309,0.5122041340445921,-0.06982438184038549,0.2930690674892112
shopkeeper:doubt,negative-future,-0.6186461724506159,-0.275880460091134,-0.09213169316997494,0.09480030193132505,0.4653349559812579,-0.08807121205264191,0.2775609301069992
singer:wish,positive-past,0.110119715684485,0.341638238410956,0.46439897853791995,0.587324728797895,0.816092027798482,0.4645275478834613,0.1806541306373366
singer:wish,positive-future,-0.21872144138318694,-0.011876195398845102,0.08509290644854312,0.18997164648663198,0.4163667371708094,0.09004828303987972,0.15954442947300979
singer:wish,negative-past,-1.039809053808829,-0.6328563971785139,-0.42624667731446997,-0.22041883674767193,0.173863416725411,-0.42778247959576093,0.3088349432633482
singer:wish,negative-future,-0.7340249537596988,-0.367738055193077,-0.174607710092212,0.01913266752174203,0.3840577699020578,-0.17473475855470694,0.28453091127885494
soccerplayer:love,positive-past,-0.0485430993397197,0.194758793070299,0.320429524384548,0.44548302926083,0.681832154686553,0.31998051200194993,0.1871231870830188
soccerplayer:love,positive-future,-0.47279672625790503,-0.21772803283529402,-0.10406726921041701,-0.0006657217234930513,0.201027186942706,-0.11363696809009585,0.16949593848070613
soccerplayer:love,negative-past,-0.635756044952136,-0.26658449655666205,-0.068940203516406,0.13262976794921494,0.523325771738032,-0.06397935640757457,0.2965518997501769
soccerplayer:love,negative-future,-0.9723533665328791,-0.574371775519107,-0.377462154222126,-0.17942830546761906,0.19176068643735467,-0.37888531428775835,0.29551577959409864
soldier:fear,positive-past,0.0894829762353511,0.32986293124274296,0.45649510991250397,0.5840048886351861,0.830235338033143,0.4574165093510703,0.18933651127676734
soldier:fear,positive-future,-0.32372699049482506,-0.123316204666574,-0.025817966148018012,0.07579451072297894,0.31018189103934496,-0.021118912528459505,0.15833441285382777
soldier:fear,negative-past,0.02407929895337313,0.371673042665309,0.5565262908201861,0.743869597093596,1.1180814904034508,0.5594154735042688,0.27917323766264246
soldier:fear,negative-future,0.05496670506519796,0.4107379635004198,0.599794895405689,0.792345278555528,1.173513923546053,0.6024227960240466,0.283979281908758
strategist:tell,positive-past,-0.0168966634761779,0.218958885522434,0.344301249740882,0.46852291616171704,0.7156138082342399,0.3449382545977465,0.18611136863874247
strategist:tell,positive-future,-0.1366705635254952,0.038230034357225995,0.134625045395232,0.24321442623682699,0.4966226292580119,0.14696985935965096,0.160624266159062
strategist:tell,negative-past,-0.8889280278870288,-0.5043558130067659,-0.30423053732772204,-0.10356111915393396,0.28227916876004205,-0.3050623576304905,0.29940164118758517
strategist:tell,negative-future,-0.5524275532522509,-0.19541358122650468,-0.0008254858305529744,0.19412161195823416,0.569844011195514,0.0004205206539738729,0.2873378785264136
swimmer:like,positive-past,-0.190592796534718,0.0508775654220062,0.17890773052166298,0.307992289925508,0.5557007123262719,0.18000717957458237,0.19115723454723166
swimmer:like,positive-future,-0.4270180835438919,-0.17785333401624842,-0.07208802699236,0.017857135901162002,0.2064359162488079,-0.08394904112388288,0.15855925574207566
swimmer:like,negative-past,-0.37409140702199795,-0.0092641375645778,0.1830183573162658,0.382396433023321,0.774145105786372,0.18756272548850386,0.2925867854313748
swimmer:like,negative-future,-0.35824130773316515,-0.009675576080738199,0.18268861754956356,0.3759242799096827,0.743805301411065,0.18463077523888213,0.28338685339529174
teacher:apologize,positive-past,0.36650538276194294,0.6039300365348521,0.7311805301876592,0.857168582619098,1.1000891982416399,0.7313338756261623,0.18708320535651785
teacher:apologize,positive-future,-0.3731232151287851,-0.13393763149487503,-0.0287987076762809,0.06961586034224498,0.2770991393535801,-0.03524041763117163,0.1631385446293369
teacher:apologize,negative-past,-0.6930474326274871,-0.306610986412018,-0.10719841889331905,0.09170627675978898,0.47054271811719417,-0.10813886484938867,0.29767404998117747
teacher:apologize,negative-future,-0.56921786672567,-0.18842451700336083,0.006087771141610077,0.20045011041705008,0.5809872974263961,0.0061626280100923175,0.2921980413711368
therapist:convince,positive-past,0.06634892137067,0.308452304934062,0.4372274868477079,0.5662166747232521,0.813021701888895,0.43744238353161397,0.19061826987631453
therapist:convince,positive-future,-0.34366620847449103,-0.11930336075019299,-0.021034224678470048,0.07476785454332213,0.282338576656345,-0.023784239868314322,0.15584026398785653
therapist:convince,negative-past,-0.4161157737581469,-0.027120140117558034,0.1733132614337149,0.3746101704602127,0.7499631687286009,0.1719452045563918,0.2993432090617272
therapist:convince,negative-future,-0.30357630240613387,0.067430159876401,0.258773190991425,0.447810054728955,0.80750630832993,0.25694750463384036,0.2829871135817602
tourist:regret,positive-past,0.0399299967286724,0.283188546376757,0.41097195914014795,0.540073229266645,0.784000848026137,0.411224132263325,0.19022719174710143
tourist:regret,positive-future,-0.20748516433589909,-0.014910440478255071,0.07899364144413101,0.18402869829295745,0.422155020080527,0.08749855793094215,0.15743472305274692
tourist:regret,negative-past,-0.7484733700221797,-0.36376403483920494,-0.16056071157187907,0.04118861763958204,0.42629039824028797,-0.16219562099562157,0.3001521046032952
tourist:regret,negative-future,-0.42893457419975906,-0.06901292476738097,0.12308833114568601,0.31081387950466555,0.700027970939278,0.12432600461825784,0.2861494145948055
trainer:persuade,positive-past,-0.8558295642239492,-0.620315534330439,-0.500539946971078,-0.37892441844376296,-0.14929494377507901,-0.5006955383150508,0.1803682169914334
trainer:persuade,positive-future,-0.23484132462552904,-0.04206146782313791,0.04959327583231399,0.15172221786019902,0.4006767969725359,0.058706635494839066,0.15686185256886995
trainer:persuade,negative-past,-0.745020883755357,-0.3473247238523321,-0.1474600434609541,0.04769273161049592,0.439362160235385,-0.15002636163923613,0.2993103085965288
trainer:persuade,negative-future,-0.791009588377194,-0.43228319639886714,-0.254505074216988,-0.0770379379102969,0.25661947543359803,-0.2561932641803136,0.2667042027914537
travelagent:hope,positive-past,0.0936997315191956,0.32700188188564694,0.4530839497411989,0.575517626739948,0.815343598034488,0.4526118813483622,0.18409436227817616
travelagent:hope,positive-future,-0.35774085952605283,-0.12517737663730544,-0.025425110665627096,0.06962758032735994,0.2781190309106617,-0.029490205827137985,0.15717999043907774
travelagent:hope,negative-past,-0.6222015629046839,-0.233423191381379,-0.03563132296374699,0.16143194654956516,0.5452953351461152,-0.03594873317576912,0.29713702210611526
travelagent:hope,negative-future,-0.5973526891793381,-0.2159914430254269,-0.018966289001433934,0.17359722652491058,0.538482336082164,-0.02214697817024007,0.29005687171811795
uncle:apologize,positive-past,-1.33301268485023,-1.0996993199566203,-0.9765610316891341,-0.856831462341238,-0.6308120231062869,-0.9785492260785376,0.1789874634256399
uncle:apologize,positive-future,-0.11180912097165296,0.0889156727004502,0.20178226910972996,0.32593901127231095,0.6022479748927041,0.21329662807833544,0.18162051055436979
uncle:apologize,negative-past,-1.497591388538818,-1.1043349379440917,-0.8959442552450483,-0.6963518397393971,-0.3102185424712389,-0.9007379960503019,0.30450276856838765
uncle:apologize,negative-future,-1.2357434451033802,-0.868663542931394,-0.678524762367487,-0.48828422002319594,-0.11258640773681694,-0.6769395673241089,0.2851400311682981
waiter:worry,positive-past,-0.8286819501535359,-0.6014779055112099,-0.48419603296104297,-0.36529321743974796,-0.137609247936319,-0.4836954103688763,0.17581302861762263
waiter:worry,positive-future,-0.22664329613700995,-0.01911495005729491,0.08379069621241797,0.189879345511595,0.42946933580727287,0.08793061639457062,0.16409123125192673
waiter:worry,negative-past,-1.3207206724318108,-0.93561638891059,-0.7383997356176439,-0.545024581721438,-0.16999516346407606,-0.741376800039141,0.29281217349364597
waiter:worry,negative-future,-1.414275521145572,-1.037844515862644,-0.851831016860438,-0.6661540240518811,-0.311996988385009,-0.8541462187833528,0.2784681184424415
zookeeper:tell,positive-past,-0.8606150219531421,-0.624846700912422,-0.500004303168836,-0.378305469328285,-0.14088014077407301,-0.5006204833393019,0.18365075759760574
zookeeper:tell,positive-future,-0.24815068793714945,-0.04595909160288203,0.04941031773354476,0.15298334830430804,0.39724763855341094,0.05651400830550648,0.15973772676432793
zookeeper:tell,negative-past,-0.9008422395044879,-0.5080748578987331,-0.3054036451432429,-0.10298329536375195,0.29078754673284013,-0.3059227476793765,0.3027652452278412
zookeeper:tell,negative-future,-1.0083072315587154,-0.636239051092207,-0.44636536056390674,-0.25537208215457097,0.11070332036736696,-0.44656328434907905,0.28401890103341765
